0	0	0000.00
0	5	0000.00
0	10	31211.59
0	15	31216.83
0	20	00000.00
0	25	31207.54
0	30	31205.77
0	35	00000.00
0	35	31216.78
0	40	31226.16
0	45	31202.86
0	50	31208.51
5	55	31248.35
5	50	31237.35
5	45	31234.56
5	40	31227.13
5	35	31217.51
5	30	31208.46
5	25	31215.11
5	20	31218.62
10	0	31217.48
10	5	31212.91
10	10	31210.54
10	15	31214.46
10	20	31216.35
10	25	31224.20
10	30	31242.48
10	35	31243.16
10	40	31179.04
10	45	31202.92
